8, movl
4, subl
3, testl
3, movq
2, testw
2, testb
2, subq
2, movslq
2, leal
2, jne
2, jle
2, je
2, cmpb
1, setne
1, sete
1, ret
1, movzbl
1, movswl
1, movsbl
1, movb
1, leaq
1, jmp
1, jl
1, jg
1, cmpl
1, addq
1, addl
