9, movl
6, jmp
5, cmpb
4, movslq
4, leal
4, jne
3, xorl
3, testl
3, subq
3, subl
3, addl
2, movzbl
2, movq
2, jle
2, cltq
1, testw
1, setne
1, ret
1, movswl
1, movsbl
1, movb
1, leaq
1, jl
1, jg
1, je
1, cmpl
