20, leal
16, movl
14, cmpl
10, movb
9, movslq
9, jmp
7, movswl
7, movd
6, xorl
6, subl
6, movq
6, jle
6, cltq
6, addl
5, subq
5, cmpb
4, pshufd
4, paddd
4, movdqa
4, jne
3, testl
3, pushq
3, popq
3, movzbl
3, je
3, jbe
2, leaq
2, jge
2, jg
2, ja
2, andl
1, testw
1, shrl
1, setne
1, sall
1, ret
1, punpcklwd
1, punpckldq
1, punpcklbw
1, pshuflw
1, orl
1, movups
1, movsbl
