11, lw
9, addiw
8, sw
8, lh
8, ld
7, lbu
6, srli
6, slli
6, sh
5, sb
5, li
5, j
5, bne
5, add
3, addi
2, sd
1, mv
1, jr
1, blt
1, ble
1, bgt
1, andi
