18, leal
11, cmpl
10, movl
10, movb
8, movq
7, movd
6, movzwl
6, jmp
6, cltq
5, xorl
5, subq
5, subl
5, movslq
5, jle
4, pshufd
4, paddd
4, addl
3, movdqa
3, jge
3, je
3, jbe
3, cmpb
3, andl
2, ret
2, pushq
2, popq
2, movzbl
2, leaq
2, jne
1, testw
1, testl
1, testb
1, shrl
1, setne
1, salq
1, punpcklwd
1, punpckldq
1, punpcklbw
1, pshuflw
1, movups
1, movswl
1, movsbl
1, jl
1, jg
1, cmpq
1, addq
