34, cmp
31, sub
25, add
21, strb
13, sxth
12, mov
12, ble
7, ldrb
7, beq
7, b
6, bne
3, orr
3, movne
3, moveq
2, str
2, pople
2, bic
2, @
1, uxth
1, subgt
1, strbgt
1, strbeq
1, push
1, movcc
1, bgt
1, bge
1, bcc
1, and
