6, movl
4, movq
3, subl
3, leal
3, cmpb
2, testw
2, testl
2, testb
2, subq
2, movzbl
2, movslq
2, jne
2, jle
2, je
1, setne
1, sete
1, ret
1, movswl
1, movsbl
1, movb
1, leaq
1, jmp
1, jl
1, jg
1, cmpl
1, addq
1, addl
